0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,gesture
62,94,68,83,73,70,,,75,36,62,62,59,50,57,48,55,48,55,68,50,55,48,51,,,50,72,46,61,53,66,57,74,46,76,44,68,50,68,55,76,3
59,94,66,81,73,68,79,53,85,42,59,53,59,35,59,22,59,12,51,55,46,37,44,24,42,14,48,68,44,59,46,61,44,53,47,81,40,68,42,74,50,83,3
,,,,70,55,70,44,72,36,,,,,26,31,20,21,,,35,74,42,85,50,94,,,31,87,39,94,44,99,,,,,,,,,3
,,59,88,66,72,72,53,77,42,52,53,51,33,51,22,51,9,44,57,38,39,31,27,27,18,42,68,34,74,38,83,46,79,,,35,81,39,84,46,90,3
,,51,90,61,81,68,66,76,57,49,57,49,42,48,29,46,16,42,59,35,40,33,26,31,14,36,63,33,61,39,72,42,81,29,79,29,70,33,77,37,84,3
53,94,59,81,68,66,75,54,83,55,57,49,57,35,60,21,61,11,50,51,44,35,42,22,39,11,46,74,42,59,44,62,48,70,42,77,39,71,35,66,35,61,3
60,94,66,81,70,66,75,55,81,48,60,53,60,37,61,23,61,14,53,53,48,38,46,23,,,53,89,42,66,46,57,48,55,46,87,40,75,46,73,,,3
53,94,62,85,72,73,78,60,85,51,57,53,55,35,57,22,55,12,51,57,42,53,42,49,42,46,44,68,37,59,42,66,46,70,39,74,37,68,42,68,46,73,3
50,94,59,85,68,73,76,64,81,60,55,53,55,38,57,27,57,18,48,68,44,37,44,23,42,13,44,73,39,61,44,64,48,68,40,79,35,70,35,66,37,62,3
48,92,55,79,61,62,64,48,68,38,46,48,46,31,46,22,44,11,41,55,35,33,33,22,31,11,37,66,35,51,33,46,33,42,33,72,31,66,31,60,31,57,3
53,90,62,85,73,77,83,70,94,64,59,57,59,39,60,27,41,16,53,59,48,40,44,28,42,18,46,64,42,66,46,73,51,81,41,74,39,72,40,71,,,3
55,88,62,76,72,57,79,44,86,37,55,48,53,31,51,18,49,7,49,53,42,35,38,22,35,10,42,57,40,48,48,57,51,60,36,65,35,57,40,62,44,68,3
,,57,83,66,74,73,59,79,47,40,57,42,68,46,76,49,83,35,64,38,73,42,79,,,33,70,35,76,,,,,,,,,,,,,3
,,,,,,79,73,87,66,55,62,,,46,24,44,18,,,,,,,,,,,44,68,49,79,55,83,39,81,38,77,46,83,52,87,3
,,,,,,75,64,79,64,38,68,40,75,42,81,46,92,37,73,,,,,,,34,79,37,92,,,,,,,,,,,,,3
48,86,55,75,61,59,62,46,66,38,46,49,44,33,42,22,40,10,39,53,33,37,29,24,25,14,29,53,25,63,29,72,37,76,27,61,25,70,29,74,34,79,3
,,,,79,66,81,53,85,44,55,55,52,37,48,26,33,28,50,59,38,50,35,38,33,29,,,44,68,53,79,55,85,,,38,81,42,81,48,83,3
,,,,,,,,,,,,,,44,11,44,5,,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,62,70,68,57,72,55,46,52,46,37,27,24,24,15,40,51,31,39,,,,,,,31,62,36,68,41,75,27,77,26,72,33,77,37,83,3
,,,,68,61,72,61,77,65,40,68,42,72,48,83,52,88,,,,,44,88,49,92,,,,,,,,,,,,,,,,,3
48,85,59,77,70,65,79,53,87,46,55,46,57,31,57,20,57,11,48,46,46,27,44,16,42,5,40,53,36,37,40,46,44,57,29,55,29,53,36,62,42,70,3
57,92,62,81,68,68,79,59,94,51,52,51,53,35,52,25,50,16,44,55,38,37,33,25,29,16,37,66,31,48,38,57,44,65,33,72,26,57,31,61,37,68,3
48,90,57,79,66,64,77,53,86,47,50,46,50,31,49,20,48,10,44,49,36,33,33,20,31,10,31,63,29,46,38,52,49,64,26,68,25,59,34,62,46,68,3
52,85,60,79,70,68,75,57,81,51,53,55,53,42,52,31,50,23,44,57,42,42,39,33,35,24,39,61,35,51,41,59,44,63,33,68,31,61,35,63,42,74,3
42,90,51,83,63,72,74,64,83,64,49,57,52,44,53,33,53,23,42,57,40,40,38,28,35,18,33,62,33,53,40,62,40,66,24,68,26,59,31,66,33,72,3
48,87,57,79,70,68,79,57,86,49,55,51,57,35,57,26,57,18,47,53,44,35,40,23,37,12,40,55,35,50,39,62,44,72,33,72,29,61,34,70,39,77,3
51,94,62,88,73,77,81,65,88,57,59,55,62,44,63,31,64,20,51,55,51,38,51,26,51,14,42,65,42,51,46,63,49,75,33,72,33,62,39,72,44,79,3
59,90,68,79,78,62,84,50,92,42,61,50,61,35,62,25,62,14,53,53,46,34,42,22,38,13,42,64,40,46,48,59,52,68,36,68,35,59,44,68,49,76,3
,,62,89,73,79,77,64,83,51,52,62,50,44,48,33,47,23,42,66,27,70,36,81,45,88,37,72,24,81,33,88,40,92,33,83,27,83,31,88,38,92,3
48,90,57,81,66,72,75,61,83,50,52,55,59,40,64,28,68,16,42,55,,,42,66,44,81,33,59,31,59,37,72,42,79,23,66,23,66,29,75,35,81,3
59,92,68,83,76,72,85,63,94,61,63,57,62,42,63,33,61,25,55,59,53,42,51,31,50,22,48,64,42,51,44,55,47,61,44,72,38,64,40,66,42,68,3
,,,,81,79,88,66,99,57,60,55,62,38,64,27,64,18,52,57,48,37,47,22,46,11,44,61,39,53,42,68,47,79,,,33,70,39,78,44,83,3
55,88,62,77,70,63,77,51,83,42,55,48,55,35,57,26,55,18,48,51,42,33,38,23,34,14,40,60,36,46,44,55,50,66,35,66,33,59,42,66,48,72,3
49,88,61,83,72,70,74,57,83,44,57,55,59,38,59,29,59,18,49,55,46,38,47,26,46,14,40,58,37,55,42,68,46,77,31,73,29,66,35,74,40,79,3
,,63,88,75,77,83,64,92,55,57,57,57,40,57,31,55,20,50,61,42,42,36,29,29,18,42,66,35,59,35,29,49,87,,,31,74,40,83,44,92,3
48,94,59,85,68,72,81,61,92,59,55,55,57,39,59,29,60,21,46,55,42,38,42,27,42,18,38,74,35,49,42,60,47,70,31,75,29,57,35,64,40,72,3
49,83,60,77,71,66,79,55,87,51,55,46,55,33,57,22,57,12,46,46,38,31,33,18,31,10,36,49,33,44,40,59,46,68,29,62,26,53,33,62,39,68,3
53,94,63,83,74,70,81,55,89,49,55,52,55,34,29,25,55,14,46,53,35,37,,,,,40,57,29,44,31,55,35,65,,,23,66,27,72,33,79,3
55,92,66,81,74,68,81,55,88,48,57,51,57,36,57,25,57,16,49,53,44,36,42,25,38,16,40,64,37,50,44,61,51,72,35,72,31,64,39,70,46,79,3
53,86,59,78,64,66,70,55,77,49,53,54,55,42,55,33,55,25,46,57,42,41,40,31,38,24,42,64,37,55,44,64,47,68,35,70,34,64,40,68,44,74,3
,,46,63,53,55,63,50,71,50,51,44,55,35,59,27,62,20,44,46,42,33,40,24,38,14,38,48,37,46,42,55,44,66,31,51,35,55,40,61,42,66,3
42,85,51,83,64,73,70,62,79,53,57,57,63,44,66,35,70,27,48,57,46,42,45,29,44,20,40,64,37,53,40,64,45,70,33,68,31,62,33,66,35,70,3
55,92,62,81,72,68,77,57,83,48,55,55,55,39,55,29,53,20,46,59,42,38,40,27,35,18,40,64,35,50,40,59,47,66,35,72,29,62,36,68,42,72,3
57,92,63,85,70,72,77,59,85,50,55,57,55,42,53,31,53,20,46,61,40,44,38,31,35,20,40,66,33,57,40,68,47,76,36,77,31,72,38,79,44,81,3
51,90,59,85,70,74,79,65,90,59,55,59,57,44,57,33,57,24,46,60,40,44,37,31,33,23,38,64,33,61,40,72,44,83,27,72,27,72,33,79,39,85,3
57,90,66,81,76,68,79,53,88,44,55,53,55,38,55,29,53,20,47,55,42,39,38,29,33,20,40,62,33,51,40,59,46,66,35,70,31,64,38,70,46,75,3
60,94,66,86,72,72,77,59,84,48,57,61,57,48,57,38,57,29,50,66,42,50,39,40,35,31,45,72,38,63,44,74,51,81,38,79,37,79,44,85,50,89,3
55,87,63,79,70,64,76,51,83,44,55,52,57,35,57,26,57,18,48,55,42,38,40,26,38,16,42,61,37,55,44,66,50,72,35,70,33,64,40,72,44,77,3
55,92,64,85,72,72,74,59,79,50,55,61,55,47,54,35,53,26,46,64,42,46,40,37,38,25,40,68,36,63,44,73,50,83,33,75,31,74,40,81,44,88,3
49,90,57,81,64,68,74,57,83,55,55,57,59,42,61,31,61,22,46,57,44,42,44,29,40,18,40,59,40,57,44,71,46,77,33,66,33,66,38,73,40,77,3
48,90,55,83,64,73,61,61,60,50,55,55,55,42,55,31,57,20,44,57,38,42,35,31,31,20,36,63,31,52,29,55,,,29,70,20,62,20,61,24,64,3
42,94,52,87,63,75,72,62,81,57,53,57,59,44,62,37,65,29,46,55,44,40,44,31,42,22,37,59,35,48,36,61,37,70,27,59,26,58,27,68,31,75,3
53,96,62,87,72,75,81,63,90,57,55,59,55,44,55,35,53,25,48,62,44,46,41,33,38,24,40,68,35,53,39,62,46,74,33,76,29,68,36,74,42,79,3
49,94,59,85,70,72,81,61,90,59,54,58,55,44,57,33,57,24,46,59,37,44,33,34,29,25,35,65,33,53,42,64,44,72,29,70,25,64,31,64,37,68,3
58,90,64,79,71,66,77,55,87,48,55,55,55,40,55,31,55,22,46,57,42,40,38,29,35,20,40,61,36,55,42,64,49,75,33,70,29,63,36,70,42,75,3
55,94,61,85,71,72,79,60,88,57,55,55,40,40,36,29,33,20,46,57,46,61,,,,,39,64,35,62,42,74,47,83,29,77,29,74,37,81,41,86,3
,,60,83,70,73,81,61,92,55,53,55,59,38,61,27,64,16,46,64,,,44,81,49,90,,,33,64,37,86,42,96,,,31,76,,,,,3
57,94,66,88,76,75,85,64,94,59,57,60,57,42,59,33,59,24,47,61,,,,,,,42,68,36,64,46,75,51,83,33,77,33,76,41,83,47,89,3
53,94,61,83,72,72,76,55,84,44,57,54,60,38,61,27,61,16,49,55,42,36,40,24,36,16,40,57,35,51,38,66,44,76,29,66,29,65,33,75,39,81,3
60,90,66,79,72,66,79,52,86,44,53,55,55,38,53,25,51,16,46,57,37,40,,,49,79,38,61,33,57,40,68,49,79,25,70,25,70,33,79,42,86,3
47,87,55,77,66,63,72,49,81,42,55,45,57,31,60,21,61,13,44,45,42,29,42,18,40,9,36,47,29,39,27,48,29,59,26,62,18,48,18,55,25,62,3
42,92,53,83,62,70,72,59,81,51,53,52,55,36,55,25,55,16,44,55,44,33,42,21,42,11,35,63,34,40,35,51,35,62,28,64,21,49,25,55,29,62,3
44,92,53,81,66,68,74,55,83,49,48,53,48,36,48,26,48,14,40,55,33,37,31,25,27,14,33,59,27,51,31,68,35,75,24,64,22,64,25,73,29,81,3
39,87,53,79,68,70,77,58,83,48,55,48,57,34,40,18,37,7,46,47,42,31,,,,,36,48,33,46,36,60,40,68,27,53,25,53,29,63,33,70,3
44,85,55,77,66,65,79,53,89,48,52,44,53,31,55,20,57,12,42,52,40,27,40,16,38,7,35,57,31,35,35,44,38,53,29,59,23,46,27,49,31,55,3
44,88,53,81,61,68,62,53,68,44,51,55,51,40,50,29,49,20,44,59,44,38,44,27,42,16,38,62,33,42,35,50,40,57,31,65,25,51,29,55,35,63,3
57,96,64,85,73,70,79,59,87,53,53,55,53,40,51,31,49,22,46,60,37,42,33,31,29,24,38,68,31,55,42,61,51,68,33,74,31,66,39,68,49,73,3
50,90,59,79,66,65,72,51,79,42,55,50,57,33,59,22,59,12,46,53,42,37,39,25,35,12,39,57,35,53,42,68,46,77,29,64,29,64,36,74,40,81,3
47,83,59,79,72,68,81,55,91,47,57,50,60,33,59,22,60,10,48,50,44,33,42,20,38,9,40,50,37,44,40,57,42,66,29,48,29,47,31,57,33,62,3
,,,,,,,,,,59,55,68,40,73,29,78,21,,,,,59,21,62,9,,,,,37,55,39,66,,,24,53,26,63,31,72,3
,,51,92,62,79,68,62,75,51,49,61,53,44,55,32,57,20,40,61,38,44,39,29,40,18,31,66,27,65,34,77,40,87,22,76,22,77,29,85,35,94,3
53,90,63,81,72,68,81,57,88,51,57,53,59,39,59,29,60,21,49,55,42,40,37,29,31,21,42,60,38,53,44,64,49,74,35,70,33,62,39,70,44,76,3
,,,,,,77,68,83,62,,,57,44,38,29,37,18,,,,,,,,,,,,,,,,,,,,,,,,,3
,,59,86,75,79,,,,,59,57,62,44,63,33,64,24,51,59,49,42,46,29,44,18,42,59,42,48,47,59,48,70,34,70,33,57,40,61,42,68,3
,,,,70,79,83,70,92,66,,,,,,,,,,,,,,,,,,,,,38,61,40,72,,,25,61,29,70,33,75,3
53,92,62,83,68,68,70,51,77,42,55,53,57,38,59,27,59,18,47,55,40,38,46,68,51,72,40,59,33,66,44,75,50,79,31,72,31,73,40,77,44,81,3
37,88,50,81,64,73,85,61,94,60,48,50,51,34,53,24,53,14,39,50,35,31,33,20,31,9,29,53,25,39,31,53,35,62,20,59,18,51,24,60,31,68,3
44,90,55,81,66,71,75,59,84,53,53,55,55,40,59,29,59,20,44,55,44,37,46,26,46,16,35,58,35,46,,,40,72,27,68,26,59,33,70,37,77,3
,,,,77,76,84,61,92,53,59,59,61,40,36,25,33,14,49,59,44,49,,,,,40,62,35,55,40,74,46,83,27,68,27,68,33,79,40,88,3
53,94,61,85,73,74,79,60,89,49,57,55,60,37,61,26,,,48,55,44,38,,,,,37,58,35,55,38,72,42,84,27,66,26,64,29,75,33,81,3
,,62,83,75,77,85,64,94,53,53,55,38,40,33,31,27,22,44,55,37,42,,,,,36,59,31,53,33,66,39,75,29,66,24,66,29,77,35,83,3
,,,,77,61,81,44,88,36,,,49,26,42,33,18,11,42,46,29,31,22,20,,,27,52,22,41,29,49,37,59,23,62,18,55,25,61,31,68,3
44,92,55,83,68,72,79,60,92,51,53,51,53,34,55,24,55,14,44,53,38,33,44,57,,,35,57,31,49,38,63,42,70,27,68,25,62,31,70,35,74,3
,,,,22,70,83,70,92,70,,,,,35,22,31,14,,,,,,,,,,,,,,,,,,,27,72,33,81,,,3
63,81,,,,,,,,,57,51,62,35,64,25,68,16,47,49,44,31,44,16,42,5,34,52,33,42,33,55,36,68,24,55,22,53,24,61,27,72,3
,,,,,,83,66,90,59,48,55,42,35,40,22,40,12,42,57,31,51,33,68,37,77,35,59,29,53,31,68,36,77,29,66,22,64,26,73,31,81,3
,,,,,,70,53,76,42,,,,,,,,,,,,,29,74,36,83,,,,,,,36,83,,,16,72,20,83,,,3
57,88,65,76,74,61,79,47,90,38,57,44,59,31,59,22,59,14,50,46,44,31,41,20,37,12,40,55,36,42,42,51,48,60,35,62,31,55,33,57,38,62,3
44,89,57,79,68,68,81,57,92,53,51,52,53,34,53,23,53,14,42,53,38,33,37,20,33,8,35,57,26,61,38,59,42,72,,,24,62,33,74,36,81,3
53,87,62,75,72,61,79,51,86,46,57,46,57,29,57,20,57,10,48,48,44,29,42,20,40,11,40,64,37,42,42,53,46,64,33,64,31,53,37,59,40,66,3
51,90,59,81,66,62,72,48,81,40,53,49,55,33,55,25,57,16,44,51,39,33,37,23,33,14,38,55,31,46,33,57,38,66,33,72,25,61,31,68,37,74,3
42,88,53,83,64,76,76,68,86,64,55,55,61,44,64,36,68,29,46,55,48,39,50,29,51,20,38,58,38,47,37,57,37,66,31,64,27,57,29,65,35,72,3
36,92,46,84,59,74,70,57,79,51,48,53,51,40,31,22,29,11,39,53,33,37,33,59,,,31,57,25,51,27,65,33,76,24,64,18,62,22,73,28,79,3
,,,,70,76,81,64,89,59,53,57,55,41,55,31,55,20,46,57,40,40,38,27,35,18,31,72,33,51,38,61,42,72,25,72,25,66,33,73,38,81,3
48,90,59,87,70,76,75,64,79,53,55,57,59,44,60,33,61,24,46,57,42,41,40,29,35,18,40,59,37,55,41,68,46,79,31,66,29,66,35,74,40,81,3
46,90,57,81,68,68,78,59,86,54,51,53,53,38,53,29,54,20,44,55,38,36,36,25,33,16,35,62,31,50,37,59,42,70,29,70,27,62,33,70,38,76,3
46,92,57,83,66,72,72,61,79,53,53,57,57,42,59,31,61,20,44,60,37,42,,,,,37,68,29,57,33,61,40,70,31,74,25,66,27,68,31,72,3
53,85,61,73,68,59,76,45,83,38,55,44,57,31,59,21,59,13,48,46,46,29,44,20,42,12,42,53,37,38,38,46,40,55,36,61,29,51,33,57,40,63,3
52,94,59,83,68,74,78,62,88,55,57,57,61,40,64,29,68,20,48,55,44,39,42,23,42,11,40,59,33,55,35,72,38,81,29,70,26,68,29,79,33,85,3
,,,,,,87,71,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,,57,92,64,79,66,66,75,57,55,57,55,40,55,28,55,18,47,61,44,40,44,26,40,14,38,68,39,59,46,70,,,29,75,29,68,38,74,46,81,3
42,92,53,85,68,77,77,62,89,55,52,55,57,40,,,,,42,57,,,,,,,29,60,27,53,33,66,37,79,23,70,18,62,22,66,25,73,3
,,55,81,68,81,79,68,90,58,49,59,50,44,49,33,47,24,42,60,38,42,35,31,31,22,33,62,31,51,27,59,27,68,26,75,18,61,20,68,24,75,3
46,90,57,83,66,71,74,62,83,59,53,55,55,40,55,31,55,22,44,55,40,38,37,26,33,16,37,59,33,53,39,68,42,76,27,64,27,64,33,72,37,79,3
51,83,60,74,70,62,76,52,83,44,51,51,51,35,51,25,50,16,44,55,39,33,37,23,33,14,37,62,31,42,35,51,42,61,31,66,25,57,33,64,38,68,3
48,92,58,83,70,71,79,61,87,55,53,55,55,40,57,29,59,20,46,55,42,37,38,25,38,15,33,70,35,50,40,62,46,75,27,71,27,62,35,72,40,79,3
,,57,83,68,75,76,62,81,53,53,60,53,44,53,33,53,24,44,58,42,42,42,29,40,20,35,61,33,53,40,70,44,79,25,66,25,62,31,72,36,81,3
46,92,57,85,68,72,77,59,85,48,53,55,55,38,55,27,57,16,44,55,42,35,40,23,39,12,35,57,31,44,33,55,38,66,29,66,23,55,26,58,29,65,3
46,92,57,85,72,76,79,62,88,53,37,53,33,35,29,24,26,14,34,59,33,36,,,,,27,66,22,64,31,76,40,83,20,72,20,72,25,81,29,83,3
59,90,66,77,72,61,77,48,83,40,52,49,50,33,29,25,24,16,44,55,35,37,44,21,44,14,38,61,29,55,36,64,46,73,31,68,27,68,35,76,42,81,3
49,90,59,79,70,68,81,57,88,49,53,51,55,35,55,25,57,16,44,55,42,35,41,23,39,13,35,63,33,44,36,51,40,61,29,66,26,57,31,61,37,68,3
47,92,57,83,68,72,79,63,90,62,55,55,57,42,59,32,60,24,46,57,44,38,42,28,40,18,38,63,38,51,44,61,49,71,31,68,31,64,38,70,44,77,3
46,87,55,79,68,72,81,66,90,66,52,55,55,41,57,31,59,24,44,55,44,39,42,29,40,20,37,59,35,48,38,59,40,66,31,64,27,57,31,62,33,68,3
48,92,57,85,66,74,77,62,86,55,57,57,61,42,62,33,64,25,47,57,48,42,46,29,44,20,40,59,40,51,44,63,46,75,31,66,31,57,35,62,38,70,3
46,87,55,77,68,68,83,57,94,53,54,48,59,35,62,24,66,14,44,48,44,29,42,18,40,7,35,50,33,39,34,50,36,62,26,51,24,50,28,59,33,66,3
,,,,,,77,68,87,68,57,54,61,42,62,31,66,22,48,51,48,37,50,24,51,14,40,49,42,44,48,57,50,70,33,51,33,49,38,57,42,68,3
48,90,59,83,68,74,77,63,83,57,57,57,62,44,64,33,66,22,48,57,46,42,44,29,40,20,40,59,38,55,41,66,44,75,31,64,31,63,34,70,37,77,3
51,92,62,81,73,70,77,53,88,48,57,54,57,39,57,29,55,18,50,57,40,41,35,29,29,20,42,64,36,57,42,68,48,74,37,77,31,70,35,72,39,77,3
53,90,62,81,70,66,74,51,79,40,53,52,55,36,53,26,52,16,46,55,40,38,35,26,31,16,38,58,34,51,40,63,45,74,29,62,27,61,35,70,40,77,3
49,88,58,81,68,70,81,57,90,53,57,52,63,39,66,29,68,22,49,51,46,37,44,27,42,18,42,53,38,49,42,61,44,68,33,57,31,57,33,62,36,68,3
50,94,55,85,59,70,50,57,42,48,61,53,68,38,70,29,71,20,51,55,55,35,55,25,55,15,42,57,42,44,42,46,,,37,59,31,49,29,42,26,33,3
45,90,55,81,63,70,,,,,44,49,39,34,37,24,33,16,40,55,29,48,33,59,40,70,35,62,22,61,27,68,39,70,26,72,24,64,28,70,35,76,3
42,83,53,75,66,66,77,55,87,51,50,47,53,31,53,22,53,12,41,49,38,33,38,20,35,7,33,53,31,50,38,61,41,68,24,64,23,57,29,66,33,70,3
42,92,53,87,70,76,83,63,92,55,51,52,55,33,57,22,59,11,42,55,40,33,40,18,,,31,55,31,55,33,70,36,77,18,62,20,62,24,72,29,79,3
,,61,72,70,59,83,61,92,63,55,53,57,38,60,27,62,16,46,55,39,39,33,27,31,16,39,57,37,53,44,63,48,70,31,61,29,59,35,68,42,75,3
49,90,58,83,68,72,79,60,88,55,53,57,57,40,59,31,59,21,44,57,40,38,41,27,40,16,37,60,29,53,31,64,36,75,29,70,21,66,25,73,31,81,3
50,76,58,66,66,55,70,44,76,35,50,41,51,27,51,18,50,9,42,46,40,25,38,16,35,7,35,51,31,33,38,42,44,52,29,55,29,46,35,52,42,59,3
53,86,63,74,73,59,79,46,88,44,55,46,55,29,53,20,51,12,48,50,42,33,38,20,31,7,40,55,36,48,46,63,51,71,32,66,31,58,38,66,44,72,3
48,87,57,78,70,66,81,55,90,47,53,47,35,31,29,22,24,13,42,49,,,,,,,35,53,29,49,33,61,40,70,31,74,25,62,31,68,35,73,3
51,90,62,79,77,64,81,49,90,40,,,40,29,37,18,33,7,46,60,42,46,44,59,46,64,39,68,31,53,40,66,42,68,31,70,24,60,27,63,31,70,3
59,87,65,72,73,57,74,40,83,33,51,42,52,25,51,16,51,7,44,44,33,31,27,20,22,11,37,48,29,40,33,53,38,62,25,53,24,52,29,61,35,66,3
42,88,55,83,70,74,79,62,88,53,59,51,63,39,65,31,68,22,51,51,46,34,44,23,42,13,42,55,37,48,41,63,42,74,27,64,29,59,33,70,37,79,3
48,94,57,83,68,66,77,52,85,42,53,48,57,31,59,20,60,10,44,51,44,31,44,18,44,7,34,53,31,41,38,55,42,63,27,63,22,50,27,53,33,61,3
57,94,66,81,75,66,79,51,84,40,52,50,51,35,50,24,48,15,44,55,36,37,31,27,26,18,36,62,29,48,38,55,47,64,31,68,25,61,34,66,44,72,3
48,92,59,83,73,68,76,53,81,40,57,48,59,33,61,24,62,14,46,48,42,31,42,18,39,9,39,51,34,42,38,53,42,66,27,65,26,55,33,66,38,74,3
55,94,61,85,64,68,68,53,75,44,51,57,51,40,50,31,48,22,44,63,38,44,33,31,29,22,37,74,31,54,35,63,42,73,33,81,27,73,33,77,39,81,3
46,89,57,81,70,68,83,55,92,55,55,49,59,33,39,18,36,9,46,49,40,31,42,53,,,37,53,33,47,37,60,40,72,29,66,25,57,31,66,35,73,3
39,86,49,77,61,66,70,57,79,57,51,48,53,34,55,26,55,18,44,47,42,31,40,22,38,13,35,51,34,39,37,50,38,61,27,60,25,51,29,60,31,66,3
57,85,68,79,75,66,81,52,88,42,55,51,57,33,59,22,59,13,48,57,40,33,,,,,36,68,35,53,44,64,53,76,29,70,29,66,35,68,45,79,3
49,81,57,72,64,61,77,50,88,48,55,44,59,29,63,21,64,13,44,48,42,29,41,16,39,7,36,55,34,42,41,52,47,63,29,59,29,53,36,59,42,66,3
57,90,64,75,74,61,84,52,92,46,55,44,55,28,57,20,57,11,48,46,40,29,37,18,33,9,39,53,33,44,40,55,47,64,33,66,27,57,35,62,42,68,3
42,77,49,68,59,57,64,46,70,39,44,44,46,29,46,22,46,16,35,47,31,27,27,18,23,9,29,51,25,40,33,48,35,53,22,57,20,51,27,55,35,62,3
42,92,50,81,62,70,73,61,82,62,50,53,52,37,53,27,53,20,41,53,36,35,35,23,33,14,33,55,29,50,33,63,37,70,24,61,22,59,26,68,31,75,3
51,89,60,81,70,66,79,55,88,48,57,51,57,40,57,29,57,22,49,54,44,38,39,28,34,18,42,58,40,53,48,64,53,72,36,68,35,61,42,68,48,76,3
46,83,55,77,63,66,70,54,79,48,51,49,57,33,59,23,61,14,44,49,44,31,44,20,44,11,35,53,34,42,33,52,32,61,29,60,24,52,24,57,27,64,3
44,90,53,83,62,70,70,60,79,55,51,55,53,42,53,29,53,18,42,57,37,39,33,26,27,16,35,62,33,53,36,68,39,75,27,68,26,66,31,75,36,81,3
44,87,53,79,64,70,74,59,83,55,52,52,57,38,59,29,60,22,42,53,40,34,39,24,35,15,35,57,35,48,40,57,42,72,27,62,27,57,35,63,42,70,3
48,89,57,81,70,68,77,57,83,48,55,49,57,34,59,25,59,18,46,50,42,33,40,22,38,12,39,52,35,39,37,52,38,61,33,64,28,47,31,57,33,63,3
,,61,79,73,72,83,57,94,49,,,36,35,33,23,31,14,39,55,38,50,,,39,79,29,59,27,55,31,70,37,79,20,64,18,64,22,71,29,83,3
50,88,61,81,72,68,81,57,90,51,57,48,40,33,38,20,36,11,44,55,33,55,40,66,48,77,38,59,29,64,36,74,47,78,35,65,29,72,36,76,42,81,3
38,83,49,75,61,66,70,55,77,46,48,51,51,38,53,29,55,20,40,51,40,35,39,24,38,14,33,52,31,44,31,57,33,66,25,51,23,51,25,59,27,66,3
53,92,60,83,68,68,74,53,81,44,53,53,53,38,,,,,44,55,,,,,,,37,60,33,49,40,66,44,74,28,66,27,64,35,74,42,81,3
44,92,55,84,64,70,76,57,87,59,51,53,54,38,55,27,57,16,42,57,34,40,,,,,33,62,31,59,37,71,39,75,25,75,22,68,29,76,33,79,3
55,92,64,83,74,68,79,55,89,46,55,48,57,33,57,23,57,14,48,51,38,34,36,21,31,9,35,70,33,48,42,59,50,70,31,70,29,62,38,70,44,77,3
,,,,75,73,82,59,90,50,42,55,33,40,26,29,20,18,,,,,,,,,,,,,,,,,,,,,,,,,3
59,85,66,77,77,66,83,51,92,42,57,50,55,33,53,22,52,11,48,51,42,35,38,22,33,12,40,55,36,51,42,63,47,70,35,70,31,64,37,70,44,76,3
59,91,66,81,70,64,73,48,81,38,51,55,46,38,44,27,40,18,44,61,33,46,25,34,18,24,36,66,31,63,40,72,48,81,29,77,25,72,29,75,34,79,3
,,,,,,,,96,59,51,55,53,38,31,25,27,16,40,57,35,37,,,42,75,29,59,29,51,35,65,40,74,22,66,18,61,22,64,26,68,3
,,,,85,70,85,55,84,40,59,55,55,37,31,29,25,18,,,,,,,24,18,,,,,38,66,46,74,,,27,74,34,79,44,85,3
,,59,70,72,62,79,48,88,44,42,44,36,29,33,18,31,9,38,50,27,42,20,48,18,55,33,53,,,20,63,24,70,,,18,57,18,64,24,71,3
44,94,55,86,66,72,73,60,81,57,57,53,63,39,66,29,68,20,50,51,46,35,44,22,42,12,41,55,38,44,40,55,42,66,29,55,29,55,33,63,38,71,3
46,90,55,81,64,72,74,61,85,57,49,57,53,42,53,31,55,22,42,57,35,40,31,27,27,18,34,63,31,57,39,68,44,79,25,70,27,70,35,79,40,84,3
,,,,68,76,79,64,89,57,,,27,74,37,83,48,18,,,,,,,,,,,,,,,,,,,,,,,,,3
40,90,51,83,64,73,75,63,83,57,48,57,51,42,55,31,57,20,39,57,37,40,38,29,36,16,29,60,27,55,31,68,33,81,18,68,18,68,22,77,29,83,3
51,90,61,79,70,66,83,57,92,57,51,48,53,35,,,,,42,51,42,55,46,66,51,74,33,59,33,57,42,68,49,75,27,70,29,67,36,74,42,81,3
59,91,64,79,71,64,81,50,92,51,60,49,63,34,64,24,66,15,52,51,44,35,40,23,37,14,42,72,38,48,44,59,50,70,38,73,33,64,42,72,48,77,3
,,,,,,83,61,92,57,46,55,59,38,61,26,62,14,,,,,35,25,,,,,,,42,79,,,,,29,74,35,83,,,3
55,92,61,81,72,70,77,55,86,44,50,53,36,39,29,29,,,42,55,40,57,,,23,18,,,29,62,38,72,47,79,35,81,26,72,27,73,36,81,3
,,,,,,,,,,46,54,38,37,35,26,31,16,41,55,,,,,44,82,33,62,29,59,36,72,42,83,25,68,24,68,29,76,34,81,3
